model,person,predicted_person,count,n_seeds,mean_confidence,mean_abs_yaw
Model_B,person066,person064,3,1,0.2488172,90.0
Model_B,person153,person011,3,1,0.24501555,65.0
Model_B,person031,person088,3,1,0.2432363,90.0
Model_B,person127,person107,3,1,0.24185015,85.0
Model_B,person112,person080,3,1,0.23928094,70.0
Model_B,person002,person057,3,1,0.2316583,80.0
Model_B,person126,person083,3,1,0.22944282,90.0
Model_B,person032,person024,3,1,0.2264135,85.0
Model_B,person044,person053,3,1,0.22157401,90.0
Model_B,person039,person045,3,1,0.22061463,55.0
Model_B,person128,person055,3,1,0.21916372,90.0
Model_B,person134,person111,3,1,0.21644075,90.0
Model_B,person125,person011,3,1,0.21406351,90.0
Model_B,person060,person059,3,1,0.21340406,90.0
Model_B,person052,person031,3,1,0.21211381,90.0
Model_B,person079,person020,3,1,0.21108328,75.0
Model_B,person135,person040,3,1,0.20132703,85.0
Model_B,person091,person116,3,1,0.198695,75.0
Model_B,person021,person150,3,1,0.19657211,75.0
Model_B,person132,person038,3,1,0.19601148,90.0
Model_B,person126,person134,3,1,0.19392473,85.0
Model_B,person099,person095,3,1,0.19355373,90.0
Model_B,person002,person116,3,1,0.19239932,85.0
Model_B,person056,person150,3,1,0.19146706,85.0
Model_B,person030,person034,3,1,0.18756145,90.0
Model_B,person073,person101,3,1,0.18520784,75.0
Model_B,person149,person050,3,1,0.17642762,90.0
Model_B,person139,person092,3,1,0.17299318,90.0
Model_B,person034,person027,3,1,0.16678315,90.0
Model_B,person124,person098,3,1,0.16304614,55.0
Model_B,person062,person128,3,1,0.16222584,90.0
Model_B,person122,person095,3,1,0.16032726,90.0
Model_B,person065,person013,3,1,0.15277286,90.0
Model_B,person090,person111,3,1,0.15126221,90.0
Model_B,person070,person064,3,1,0.15025985,90.0
Model_B,person039,person136,3,1,0.14649053,85.0
Model_B,person037,person064,3,1,0.14582543,80.0
Model_B,person106,person088,3,1,0.14378186,90.0
Model_B,person135,person035,3,1,0.14269024,90.0
Model_B,person034,person088,3,1,0.14142255,90.0
Model_B,person034,person020,3,1,0.13469727,90.0
Model_B,person030,person080,3,1,0.11900794,85.0
Model_B,person032,person078,3,1,0.10947055,90.0
Model_B,person083,person050,3,1,0.101469,90.0
Model_B,person033,person034,3,1,0.09901589,90.0
Model_B,person075,person055,2,2,0.55710965,45.0
Model_B,person003,person015,2,2,0.55357456,75.0
Model_B,person054,person015,2,2,0.52128047,75.0
Model_B,person097,person119,2,2,0.5176023,90.0
Model_B,person099,person015,2,2,0.50781417,75.0
Model_B,person036,person015,2,2,0.49395484,75.0
Model_B,person007,person047,2,2,0.49106425,75.0
Model_B,person051,person015,2,2,0.49052787,75.0
Model_B,person101,person015,2,2,0.48583102,75.0
Model_B,person068,person059,2,2,0.46068472,90.0
Model_B,person012,person015,2,2,0.44034618,75.0
Model_B,person114,person015,2,2,0.43961897,75.0
Model_B,person082,person015,2,2,0.42286402,75.0
Model_B,person086,person015,2,2,0.4213279,75.0
Model_B,person031,person085,2,2,0.40364787,45.0
Model_B,person048,person129,2,2,0.39428636,30.0
Model_B,person138,person101,2,2,0.39075816,45.0
Model_B,person027,person015,2,2,0.37729365,75.0
Model_B,person088,person059,2,2,0.3718431,75.0
Model_B,person089,person132,2,2,0.36407542,15.0
Model_B,person127,person083,2,2,0.35479355,75.0
Model_B,person096,person076,2,2,0.35323292,67.5
Model_B,person077,person015,2,2,0.35245752,75.0
Model_B,person019,person078,2,2,0.34730044,90.0
Model_B,person098,person015,2,2,0.34002852,75.0
Model_B,person056,person045,2,2,0.3393152,75.0
Model_B,person085,person015,2,2,0.3241536,75.0
Model_B,person150,person015,2,2,0.31906992,75.0
Model_B,person026,person021,2,2,0.31857285,82.5
Model_B,person088,person126,2,2,0.31705278,90.0
Model_B,person049,person047,2,2,0.31687057,75.0
Model_B,person106,person015,2,2,0.31649786,75.0
Model_B,person090,person015,2,2,0.3164696,75.0
Model_B,person009,person123,2,2,0.31513524,82.5
Model_B,person063,person015,2,2,0.31460807,75.0
Model_B,person062,person127,2,2,0.31359127,75.0
Model_B,person052,person007,2,2,0.3127044,30.0
Model_B,person025,person042,2,2,0.3121404,60.0
Model_B,person030,person015,2,2,0.30919066,75.0
Model_B,person104,person017,2,2,0.30893517,90.0
Model_B,person152,person039,2,2,0.30721524,90.0
Model_B,person057,person015,2,2,0.30123132,75.0
Model_B,person069,person015,2,2,0.2994578,75.0
Model_B,person041,person007,2,2,0.2969339,67.5
Model_B,person075,person059,2,2,0.2935118,75.0
Model_B,person144,person057,2,2,0.29161176,75.0
Model_B,person102,person015,2,2,0.29091948,82.5
Model_B,person132,person050,2,2,0.2902766,75.0
Model_B,person104,person040,2,2,0.28342357,67.5
Model_B,person077,person107,2,2,0.28035343,90.0
Model_B,person094,person097,2,2,0.2703556,52.5
Model_B,person025,person064,2,2,0.26776755,82.5
Model_B,person133,person057,2,2,0.26541895,75.0
Model_B,person077,person035,2,2,0.26337305,90.0
Model_B,person006,person015,2,2,0.26243922,75.0
Model_B,person073,person047,2,2,0.26082227,75.0
Model_B,person022,person040,2,2,0.25718483,75.0
Model_B,person004,person045,2,2,0.25391954,45.0
Model_B,person025,person109,2,2,0.25340906,82.5
Model_B,person038,person057,2,2,0.2515374,75.0
Model_B,person041,person082,2,2,0.2463839,52.5
Model_B,person121,person057,2,2,0.24625416,75.0
Model_B,person044,person061,2,2,0.24552482,90.0
Model_B,person080,person116,2,2,0.24527848,75.0
Model_B,person056,person129,2,2,0.24414507,90.0
Model_B,person138,person116,2,2,0.24321023,90.0
Model_B,person051,person057,2,2,0.24320151,75.0
Model_B,person023,person081,2,2,0.24044374,75.0
Model_B,person104,person011,2,2,0.23811744,90.0
Model_B,person062,person059,2,2,0.23626578,75.0
Model_B,person152,person101,2,2,0.23166719,75.0
Model_B,person032,person126,2,2,0.23158157,90.0
Model_B,person056,person123,2,2,0.2303241,90.0
Model_B,person032,person026,2,2,0.22831991,75.0
Model_B,person026,person025,2,2,0.22516416,82.5
Model_B,person142,person015,2,2,0.22308764,75.0
Model_B,person118,person059,2,2,0.21977027,75.0
Model_B,person031,person015,2,2,0.21702021,75.0
Model_B,person084,person116,2,2,0.21482937,75.0
Model_B,person121,person034,2,2,0.2147801,82.5
Model_B,person034,person081,2,2,0.21276456,82.5
Model_B,person145,person040,2,2,0.21168494,75.0
Model_B,person049,person110,2,2,0.21071532,90.0
Model_B,person028,person021,2,2,0.20705917,75.0
Model_B,person113,person057,2,2,0.20254591,75.0
Model_B,person079,person015,2,2,0.2013857,75.0
Model_B,person019,person007,2,2,0.20033509,60.0
Model_B,person056,person137,2,2,0.19988036,82.5
Model_B,person069,person057,2,2,0.1998045,75.0
Model_B,person031,person116,2,2,0.1982051,82.5
Model_B,person033,person067,2,2,0.19569081,75.0
Model_B,person151,person146,2,2,0.19456097,52.5
Model_B,person131,person079,2,2,0.19334611,90.0
Model_B,person127,person045,2,2,0.19202608,82.5
Model_B,person041,person083,2,2,0.18987331,45.0
Model_B,person124,person002,2,2,0.18924543,82.5
Model_B,person141,person113,2,2,0.18885133,75.0
Model_B,person131,person045,2,2,0.18646728,75.0
Model_B,person129,person079,2,2,0.18521631,90.0
Model_B,person032,person056,2,2,0.18441239,90.0
Model_B,person034,person015,2,2,0.18360886,75.0
Model_B,person018,person056,2,2,0.18197417,90.0
Model_B,person103,person040,2,2,0.1807155,75.0
Model_B,person076,person015,2,2,0.18063755,75.0
Model_B,person028,person134,2,2,0.1785918,90.0
Model_B,person053,person095,2,2,0.17639717,90.0
Model_B,person085,person137,2,2,0.17598385,75.0
Model_B,person069,person050,2,2,0.17571673,90.0
Model_B,person067,person047,2,2,0.1720904,75.0
Model_B,person106,person055,2,2,0.17183489,67.5
Model_B,person150,person107,2,2,0.17176571,90.0
Model_B,person108,person133,2,2,0.17129758,90.0
Model_B,person062,person013,2,2,0.17009622,90.0
Model_B,person105,person067,2,2,0.16961387,90.0
Model_B,person081,person021,2,2,0.16902071,75.0
Model_B,person005,person073,2,2,0.165398,75.0
Model_B,person119,person143,2,2,0.164401,90.0
Model_B,person079,person119,2,2,0.16322044,82.5
Model_B,person107,person137,2,2,0.16262352,82.5
Model_B,person137,person100,2,2,0.156971,90.0
Model_B,person041,person015,2,2,0.15670002,75.0
Model_B,person117,person053,2,2,0.1516203,82.5
Model_B,person019,person059,2,2,0.14758745,75.0
Model_B,person097,person070,2,2,0.14571291,82.5
Model_B,person044,person121,2,2,0.14480604,75.0
Model_B,person086,person106,2,2,0.14310682,90.0
Model_B,person002,person034,2,2,0.13867776,90.0
Model_B,person031,person128,2,2,0.13239521,67.5
Model_B,person044,person068,2,2,0.12966587,90.0
Model_B,person105,person128,2,2,0.12899253,82.5
Model_B,person124,person084,2,2,0.12681504,90.0
Model_B,person085,person031,2,2,0.12644544,82.5
Model_B,person147,person059,2,2,0.12236254,90.0
Model_B,person044,person043,2,2,0.12145695,82.5
Model_B,person005,person015,2,2,0.1124698,75.0
Model_B,person087,person015,2,2,0.106425844,75.0
Model_B,person002,person107,2,2,0.10514583,90.0
Model_B,person105,person057,2,2,0.097859815,75.0
Model_B,person139,person135,2,2,0.09113096,90.0
Model_B,person069,person118,2,2,0.086380675,82.5
Model_B,person053,person036,2,2,0.083898395,82.5
Model_B,person005,person133,2,2,0.07953549,90.0
Model_B,person030,person057,2,2,0.07938933,75.0
Model_B,person073,person058,2,2,0.072439015,90.0
Model_B,person052,person088,2,2,0.06471321,90.0
Model_B,person039,person073,2,1,0.6224795,45.0
Model_B,person109,person123,2,1,0.5970199,90.0
Model_B,person059,person023,2,1,0.5237665,45.0
Model_B,person071,person011,2,1,0.516438,90.0
Model_B,person012,person066,2,1,0.5074967,45.0
Model_B,person110,person042,2,1,0.49601847,15.0
Model_B,person121,person027,2,1,0.48670766,45.0
Model_B,person032,person137,2,1,0.46117547,75.0
Model_B,person064,person141,2,1,0.45497105,90.0
Model_B,person093,person015,2,1,0.44257712,82.5
Model_B,person120,person080,2,1,0.4362318,75.0
Model_B,person129,person123,2,1,0.42139134,90.0
Model_B,person143,person116,2,1,0.41152254,90.0
Model_B,person085,person078,2,1,0.39772528,90.0
Model_B,person097,person015,2,1,0.3954238,75.0
Model_B,person013,person135,2,1,0.3934507,52.5
Model_B,person096,person039,2,1,0.38426733,45.0
Model_B,person105,person015,2,1,0.3807503,82.5
Model_B,person112,person015,2,1,0.37102288,75.0
Model_B,person078,person015,2,1,0.36750716,75.0
Model_B,person131,person015,2,1,0.35474056,75.0
Model_B,person145,person015,2,1,0.34275502,75.0
Model_B,person111,person059,2,1,0.3422965,82.5
Model_B,person132,person130,2,1,0.33786768,90.0
Model_B,person021,person146,2,1,0.33479127,90.0
Model_B,person127,person057,2,1,0.33412662,82.5
Model_B,person120,person035,2,1,0.33292377,90.0
Model_B,person136,person015,2,1,0.3310778,75.0
Model_B,person055,person059,2,1,0.3266449,75.0
Model_B,person019,person031,2,1,0.3261696,60.0
Model_B,person088,person080,2,1,0.32289356,75.0
Model_B,person127,person137,2,1,0.31992835,75.0
Model_B,person133,person052,2,1,0.30785826,90.0
Model_B,person097,person045,2,1,0.30348724,75.0
Model_B,person140,person043,2,1,0.30267683,90.0
Model_B,person097,person137,2,1,0.30019897,75.0
Model_B,person136,person104,2,1,0.3001767,90.0
Model_B,person068,person127,2,1,0.30004913,82.5
Model_B,person019,person055,2,1,0.29472765,75.0
Model_B,person094,person053,2,1,0.29062366,90.0
Model_B,person039,person038,2,1,0.28452522,90.0
Model_B,person021,person047,2,1,0.2836986,82.5
Model_B,person049,person084,2,1,0.2816128,75.0
Model_B,person139,person107,2,1,0.27898255,82.5
Model_B,person007,person031,2,1,0.27640212,90.0
Model_B,person077,person086,2,1,0.276106,45.0
Model_B,person120,person112,2,1,0.2746106,90.0
Model_B,person014,person124,2,1,0.27365476,90.0
Model_B,person135,person057,2,1,0.27222708,75.0
Model_B,person030,person118,2,1,0.27094272,90.0
Model_B,person094,person101,2,1,0.26951566,90.0
Model_B,person125,person099,2,1,0.26935098,60.0
Model_B,person045,person116,2,1,0.2686868,60.0
Model_B,person120,person090,2,1,0.26765049,90.0
Model_B,person067,person138,2,1,0.26632437,15.0
Model_B,person153,person103,2,1,0.26618043,90.0
Model_B,person151,person144,2,1,0.26269263,45.0
Model_B,person119,person026,2,1,0.26252112,75.0
Model_B,person108,person031,2,1,0.26067472,90.0
Model_B,person071,person114,2,1,0.25757,15.0
Model_B,person106,person006,2,1,0.2565027,45.0
Model_B,person041,person081,2,1,0.25546867,45.0
Model_B,person060,person139,2,1,0.25463217,90.0
Model_B,person141,person128,2,1,0.25243825,90.0
Model_B,person082,person055,2,1,0.2515268,90.0
Model_B,person083,person111,2,1,0.25131732,90.0
Model_B,person138,person045,2,1,0.25110757,75.0
Model_B,person140,person152,2,1,0.24287988,90.0
Model_B,person074,person038,2,1,0.23946925,90.0
Model_B,person087,person111,2,1,0.23886943,90.0
Model_B,person089,person127,2,1,0.23870614,75.0
Model_B,person009,person143,2,1,0.23713031,82.5
Model_B,person028,person150,2,1,0.2357887,90.0
Model_B,person153,person099,2,1,0.23290381,90.0
Model_B,person004,person101,2,1,0.23188658,75.0
Model_B,person076,person083,2,1,0.23134872,82.5
Model_B,person149,person081,2,1,0.2288611,75.0
Model_B,person042,person015,2,1,0.22347671,75.0
Model_B,person094,person119,2,1,0.22230235,90.0
Model_B,person121,person146,2,1,0.22062305,90.0
Model_B,person141,person130,2,1,0.2203762,90.0
Model_B,person143,person023,2,1,0.22031462,90.0
Model_B,person143,person067,2,1,0.21899273,90.0
Model_B,person011,person043,2,1,0.21831144,90.0
Model_B,person086,person040,2,1,0.21815753,82.5
Model_B,person025,person079,2,1,0.21477559,75.0
Model_B,person041,person013,2,1,0.21278247,90.0
Model_B,person082,person081,2,1,0.20707019,45.0
Model_B,person103,person011,2,1,0.20639403,82.5
Model_B,person103,person065,2,1,0.20581669,90.0
Model_B,person014,person106,2,1,0.2038876,90.0
Model_B,person094,person049,2,1,0.20300418,45.0
Model_B,person099,person040,2,1,0.20186752,75.0
Model_B,person151,person034,2,1,0.20102432,90.0
Model_B,person090,person038,2,1,0.20063648,90.0
Model_B,person135,person113,2,1,0.19888178,45.0
Model_B,person121,person010,2,1,0.19844663,90.0
Model_B,person088,person128,2,1,0.19679274,90.0
Model_B,person117,person035,2,1,0.19353695,75.0
Model_B,person050,person081,2,1,0.19285338,82.5
Model_B,person032,person064,2,1,0.19183144,82.5
Model_B,person137,person010,2,1,0.19114906,90.0
Model_B,person109,person056,2,1,0.18778792,90.0
Model_B,person139,person045,2,1,0.18691364,75.0
Model_B,person025,person036,2,1,0.18501447,90.0
Model_B,person095,person015,2,1,0.18325932,75.0
Model_B,person119,person015,2,1,0.1823112,82.5
Model_B,person129,person048,2,1,0.18016617,90.0
Model_B,person128,person038,2,1,0.17992774,90.0
Model_B,person031,person038,2,1,0.17838049,90.0
Model_B,person067,person052,2,1,0.17661631,82.5
Model_B,person152,person140,2,1,0.174703,82.5
Model_B,person111,person062,2,1,0.17348613,90.0
Model_B,person082,person057,2,1,0.17290634,82.5
Model_B,person051,person011,2,1,0.1715631,90.0
Model_B,person084,person033,2,1,0.17026113,90.0
Model_B,person012,person016,2,1,0.1690839,90.0
Model_B,person038,person116,2,1,0.16905253,82.5
Model_B,person152,person151,2,1,0.16762173,82.5
Model_B,person050,person057,2,1,0.16600272,45.0
Model_B,person146,person136,2,1,0.16583899,67.5
Model_B,person102,person101,2,1,0.1656137,90.0
Model_B,person117,person017,2,1,0.16421011,60.0
Model_B,person146,person045,2,1,0.16336444,75.0
Model_B,person135,person127,2,1,0.16335163,90.0
Model_B,person126,person055,2,1,0.16239513,90.0
Model_B,person046,person011,2,1,0.1612688,82.5
Model_B,person090,person100,2,1,0.16007642,90.0
Model_B,person041,person128,2,1,0.1584512,90.0
Model_B,person098,person057,2,1,0.15699515,82.5
Model_B,person149,person038,2,1,0.1540463,90.0
Model_B,person073,person150,2,1,0.15349817,82.5
Model_B,person051,person081,2,1,0.1530241,75.0
Model_B,person132,person113,2,1,0.14891115,90.0
Model_B,person076,person038,2,1,0.14884698,90.0
Model_B,person147,person111,2,1,0.14829768,90.0
Model_B,person105,person056,2,1,0.1473098,75.0
Model_B,person096,person062,2,1,0.14701535,90.0
Model_B,person077,person008,2,1,0.14460407,82.5
Model_B,person127,person043,2,1,0.14404956,67.5
Model_B,person145,person117,2,1,0.13973425,90.0
Model_B,person041,person060,2,1,0.13967763,15.0
Model_B,person132,person128,2,1,0.13941213,90.0
Model_B,person041,person055,2,1,0.13737741,90.0
Model_B,person097,person073,2,1,0.13681227,82.5
Model_B,person091,person080,2,1,0.1356805,90.0
Model_B,person127,person093,2,1,0.13511142,90.0
Model_B,person030,person144,2,1,0.1337584,82.5
Model_B,person083,person137,2,1,0.13276365,75.0
Model_B,person005,person092,2,1,0.13204871,90.0
Model_B,person049,person145,2,1,0.13000315,82.5
Model_B,person152,person113,2,1,0.12820661,90.0
Model_B,person038,person150,2,1,0.12437172,90.0
Model_B,person069,person007,2,1,0.12437054,75.0
Model_B,person042,person021,2,1,0.12431152,75.0
Model_B,person105,person012,2,1,0.12377858,82.5
Model_B,person031,person133,2,1,0.12154882,90.0
Model_B,person103,person061,2,1,0.12129612,90.0
Model_B,person037,person043,2,1,0.12106502,75.0
Model_B,person049,person087,2,1,0.12079583,15.0
Model_B,person128,person050,2,1,0.120419264,90.0
Model_B,person051,person031,2,1,0.11748426,90.0
Model_B,person074,person120,2,1,0.11477489,90.0
Model_B,person097,person009,2,1,0.114345536,82.5
Model_B,person065,person050,2,1,0.11236593,90.0
Model_B,person138,person067,2,1,0.11169282,82.5
Model_B,person112,person065,2,1,0.108234495,45.0
Model_B,person117,person080,2,1,0.108091295,82.5
Model_B,person135,person101,2,1,0.10721582,90.0
Model_B,person145,person121,2,1,0.10680435,82.5
Model_B,person052,person055,2,1,0.106773175,90.0
Model_B,person113,person025,2,1,0.105048805,90.0
Model_B,person033,person133,2,1,0.104161814,90.0
Model_B,person113,person058,2,1,0.10029412,90.0
Model_B,person002,person023,2,1,0.10027153,90.0
Model_B,person131,person127,2,1,0.10003767,90.0
Model_B,person136,person150,2,1,0.09885663,90.0
Model_B,person126,person059,2,1,0.09879247,75.0
Model_B,person074,person050,2,1,0.096156895,82.5
Model_B,person038,person129,2,1,0.0941967,90.0
Model_B,person140,person151,2,1,0.09213288,75.0
Model_B,person033,person147,2,1,0.08846576,90.0
Model_B,person041,person150,2,1,0.08648963,45.0
Model_B,person014,person008,2,1,0.08514838,90.0
Model_B,person091,person105,2,1,0.084947206,90.0
Model_B,person091,person092,2,1,0.08396638,90.0
Model_B,person127,person060,2,1,0.08362584,90.0
Model_B,person028,person129,2,1,0.07210381,90.0
Model_B,person139,person050,2,1,0.059313513,90.0
Model_B,person012,person045,2,1,0.05909426,75.0
Model_B,person020,person059,1,1,0.78084457,75.0
Model_B,person058,person137,1,1,0.7486601,75.0
Model_B,person043,person107,1,1,0.690762,15.0
Model_B,person078,person095,1,1,0.6576002,90.0
Model_B,person116,person015,1,1,0.5951606,75.0
Model_B,person056,person015,1,1,0.59047335,75.0
Model_B,person032,person059,1,1,0.58613354,75.0
Model_B,person059,person096,1,1,0.5712065,90.0
Model_B,person116,person045,1,1,0.5661848,15.0
Model_B,person095,person137,1,1,0.56387895,75.0
Model_B,person091,person015,1,1,0.5541686,75.0
Model_B,person020,person015,1,1,0.53113705,75.0
Model_B,person022,person137,1,1,0.52410173,75.0
Model_B,person095,person079,1,1,0.5235113,90.0
Model_B,person113,person137,1,1,0.50697774,75.0
Model_B,person137,person045,1,1,0.5059651,75.0
Model_B,person078,person137,1,1,0.5045609,75.0
Model_B,person047,person015,1,1,0.5003922,75.0
Model_B,person116,person148,1,1,0.48051006,90.0
Model_B,person133,person108,1,1,0.47832143,45.0
Model_B,person148,person045,1,1,0.47165635,75.0
Model_B,person009,person137,1,1,0.46741432,75.0
Model_B,person021,person137,1,1,0.45941392,75.0
Model_B,person120,person103,1,1,0.4592732,15.0
Model_B,person140,person015,1,1,0.4567679,75.0
Model_B,person092,person015,1,1,0.45670488,75.0
Model_B,person120,person059,1,1,0.45623532,75.0
Model_B,person096,person057,1,1,0.45320362,75.0
Model_B,person007,person057,1,1,0.44453016,75.0
Model_B,person064,person015,1,1,0.44002095,75.0
Model_B,person031,person007,1,1,0.43628168,45.0
Model_B,person011,person040,1,1,0.43450192,75.0
Model_B,person136,person021,1,1,0.43348458,75.0
Model_B,person128,person107,1,1,0.42603487,75.0
Model_B,person049,person015,1,1,0.4202882,75.0
Model_B,person034,person080,1,1,0.41660202,90.0
Model_B,person070,person021,1,1,0.4151992,75.0
Model_B,person037,person040,1,1,0.41267273,75.0
Model_B,person151,person015,1,1,0.4114838,75.0
Model_B,person073,person098,1,1,0.4082009,75.0
Model_B,person047,person137,1,1,0.4067231,75.0
Model_B,person082,person098,1,1,0.4063839,75.0
Model_B,person152,person015,1,1,0.4050708,75.0
Model_B,person073,person015,1,1,0.39240545,75.0
Model_B,person042,person137,1,1,0.3921719,75.0
Model_B,person058,person119,1,1,0.38670978,90.0
Model_B,person058,person021,1,1,0.38583842,90.0
Model_B,person066,person016,1,1,0.38469562,90.0
Model_B,person140,person148,1,1,0.38049483,45.0
Model_B,person107,person015,1,1,0.3781672,75.0
Model_B,person010,person100,1,1,0.37666,90.0
Model_B,person026,person137,1,1,0.37564903,75.0
Model_B,person086,person153,1,1,0.37508968,45.0
Model_B,person023,person021,1,1,0.37332663,75.0
Model_B,person091,person133,1,1,0.37108657,90.0
Model_B,person083,person062,1,1,0.37045816,90.0
Model_B,person144,person015,1,1,0.37027454,75.0
Model_B,person081,person062,1,1,0.37001914,90.0
Model_B,person147,person067,1,1,0.36970848,90.0
Model_B,person125,person098,1,1,0.36907053,45.0
Model_B,person133,person034,1,1,0.36894915,75.0
Model_B,person080,person151,1,1,0.3678445,15.0
Model_B,person040,person022,1,1,0.36759713,90.0
Model_B,person068,person119,1,1,0.36559755,75.0
Model_B,person071,person013,1,1,0.36436504,15.0
Model_B,person153,person015,1,1,0.3624495,75.0
Model_B,person118,person068,1,1,0.36026564,90.0
Model_B,person030,person045,1,1,0.35858205,75.0
Model_B,person046,person093,1,1,0.35761535,90.0
Model_B,person148,person015,1,1,0.35688442,75.0
Model_B,person146,person137,1,1,0.35587326,75.0
Model_B,person035,person037,1,1,0.3546487,15.0
Model_B,person049,person102,1,1,0.35282436,15.0
Model_B,person099,person101,1,1,0.35196486,75.0
Model_B,person032,person015,1,1,0.3509924,75.0
Model_B,person115,person040,1,1,0.3502913,75.0
Model_B,person026,person109,1,1,0.34992355,90.0
Model_B,person071,person015,1,1,0.3485404,75.0
Model_B,person102,person002,1,1,0.34818164,75.0
Model_B,person089,person006,1,1,0.34513402,75.0
Model_B,person111,person137,1,1,0.3431486,75.0
Model_B,person145,person059,1,1,0.34112364,75.0
Model_B,person106,person116,1,1,0.34068236,75.0
Model_B,person128,person008,1,1,0.3366418,75.0
Model_B,person083,person024,1,1,0.3359594,90.0
Model_B,person109,person015,1,1,0.33591083,75.0
Model_B,person146,person148,1,1,0.33478138,45.0
Model_B,person084,person015,1,1,0.33286598,75.0
Model_B,person081,person137,1,1,0.33261687,75.0
Model_B,person011,person103,1,1,0.3318709,45.0
Model_B,person143,person021,1,1,0.33048174,75.0
Model_B,person131,person137,1,1,0.32709375,75.0
Model_B,person037,person015,1,1,0.32699504,75.0
Model_B,person116,person023,1,1,0.32564092,45.0
Model_B,person011,person086,1,1,0.32549798,45.0
Model_B,person009,person097,1,1,0.32362774,75.0
Model_B,person042,person048,1,1,0.32269642,75.0
Model_B,person021,person015,1,1,0.3190919,75.0
Model_B,person113,person015,1,1,0.31710756,75.0
Model_B,person058,person015,1,1,0.3162203,75.0
Model_B,person151,person108,1,1,0.31596753,75.0
Model_B,person037,person137,1,1,0.3153166,75.0
Model_B,person152,person143,1,1,0.3150358,15.0
Model_B,person030,person081,1,1,0.3146319,90.0
Model_B,person003,person035,1,1,0.3132762,90.0
Model_B,person075,person015,1,1,0.31155458,75.0
Model_B,person015,person046,1,1,0.31090328,90.0
Model_B,person028,person137,1,1,0.31086877,75.0
Model_B,person106,person075,1,1,0.31072712,90.0
Model_B,person129,person062,1,1,0.30932438,75.0
Model_B,person008,person015,1,1,0.3091999,75.0
Model_B,person018,person059,1,1,0.30685303,75.0
Model_B,person041,person127,1,1,0.30664834,75.0
Model_B,person102,person137,1,1,0.30549452,75.0
Model_B,person045,person015,1,1,0.30549252,75.0
Model_B,person015,person022,1,1,0.30352005,15.0
Model_B,person004,person137,1,1,0.30235142,75.0
Model_B,person072,person137,1,1,0.30071327,75.0
Model_B,person059,person015,1,1,0.3001444,75.0
Model_B,person057,person136,1,1,0.29981956,45.0
Model_B,person083,person057,1,1,0.2988093,75.0
Model_B,person105,person033,1,1,0.29833794,15.0
Model_B,person101,person113,1,1,0.29800132,15.0
Model_B,person067,person015,1,1,0.29785562,75.0
Model_B,person050,person067,1,1,0.2970181,75.0
Model_B,person060,person127,1,1,0.29657686,45.0
Model_B,person009,person015,1,1,0.29464698,75.0
Model_B,person067,person045,1,1,0.29454416,15.0
Model_B,person063,person091,1,1,0.2945068,90.0
Model_B,person031,person110,1,1,0.2942991,45.0
Model_B,person081,person045,1,1,0.29418188,75.0
Model_B,person105,person059,1,1,0.2941449,75.0
Model_B,person085,person038,1,1,0.29365695,90.0
Model_B,person093,person046,1,1,0.29322448,90.0
Model_B,person045,person137,1,1,0.29253432,75.0
Model_B,person063,person098,1,1,0.29171777,75.0
Model_B,person143,person040,1,1,0.28869593,75.0
Model_B,person087,person082,1,1,0.28867245,75.0
Model_B,person121,person015,1,1,0.2885698,75.0
Model_B,person138,person015,1,1,0.28762448,75.0
Model_B,person109,person131,1,1,0.28722966,90.0
Model_B,person035,person112,1,1,0.28704748,15.0
Model_B,person081,person144,1,1,0.28686318,15.0
Model_B,person072,person019,1,1,0.28673694,90.0
Model_B,person142,person024,1,1,0.28637064,90.0
Model_B,person134,person034,1,1,0.28629655,90.0
Model_B,person033,person148,1,1,0.2849947,75.0
Model_B,person003,person116,1,1,0.2845549,75.0
Model_B,person141,person007,1,1,0.28331006,45.0
Model_B,person094,person015,1,1,0.2832885,75.0
Model_B,person025,person015,1,1,0.283249,75.0
Model_B,person148,person021,1,1,0.28304762,75.0
Model_B,person109,person137,1,1,0.2828578,75.0
Model_B,person067,person150,1,1,0.28268087,90.0
Model_B,person057,person143,1,1,0.28239664,90.0
Model_B,person127,person015,1,1,0.28199348,75.0
Model_B,person017,person103,1,1,0.27839407,90.0
Model_B,person050,person084,1,1,0.27832407,45.0
Model_B,person040,person008,1,1,0.27822343,75.0
Model_B,person121,person084,1,1,0.2773301,75.0
Model_B,person133,person121,1,1,0.27559862,75.0
Model_B,person114,person008,1,1,0.27465975,75.0
Model_B,person024,person015,1,1,0.27463102,75.0
Model_B,person005,person098,1,1,0.27448887,90.0
Model_B,person072,person039,1,1,0.27385828,75.0
Model_B,person015,person021,1,1,0.27336937,75.0
Model_B,person086,person142,1,1,0.27248394,45.0
Model_B,person128,person132,1,1,0.27227136,90.0
Model_B,person072,person047,1,1,0.27202505,75.0
Model_B,person105,person137,1,1,0.27197707,90.0
Model_B,person136,person035,1,1,0.2708393,90.0
Model_B,person124,person073,1,1,0.2706395,45.0
Model_B,person025,person057,1,1,0.26929927,75.0
Model_B,person146,person133,1,1,0.26901084,75.0
Model_B,person119,person137,1,1,0.26807958,75.0
Model_B,person039,person030,1,1,0.2679371,75.0
Model_B,person118,person092,1,1,0.26571578,90.0
Model_B,person141,person137,1,1,0.26563907,75.0
Model_B,person061,person032,1,1,0.26550892,90.0
